,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age,Customer_Days,AcceptedCmpOverall,Rango_Edad,Rango_Antiguedad,Monto Total,Marital_Status,Education
1884,92556,0,0,493,79,352,120,23,28,0,3,5,13,0,0,60,2229,0,60-69,6 años,1263,Together,2n Cycle
1885,67384,0,1,957,40,175,120,53,107,2,7,8,5,5,0,50,2755,1,50-59,7 años,1490,Single,Graduation
1886,80573,0,0,829,79,430,60,83,15,1,4,6,13,2,0,49,2782,0,40-49,7 años,1564,Together,Master
1887,77870,0,1,1017,50,500,65,50,126,3,5,5,5,8,1,53,2835,2,50-59,7 años,1815,Married,Graduation
1888,52278,0,1,953,0,71,0,0,126,6,10,5,10,8,0,57,2679,0,50-59,7 años,1198,Widow,PhD
1889,57107,0,1,159,0,120,0,0,126,6,4,4,8,8,1,52,2833,2,50-59,7 años,416,Single,Graduation
1890,18929,0,0,32,0,8,23,4,18,1,1,0,4,6,0,30,2657,0,30-39,7 años,85,Married,Graduation
1891,36038,1,0,23,0,15,0,2,7,2,3,0,3,6,0,39,2553,0,30-39,6 años,47,Single,PhD
1892,20180,0,0,18,42,24,15,20,18,1,2,1,4,7,0,44,2653,0,40-49,7 años,137,Single,Graduation
1893,34230,1,1,15,0,4,0,0,2,1,1,0,2,7,0,55,2709,0,50-59,7 años,21,Together,PhD
1894,31878,0,1,23,4,5,10,5,23,1,1,0,4,3,0,43,2166,0,40-49,5 años,70,Single,2n Cycle
1895,70932,0,1,200,79,100,46,83,126,2,6,2,12,3,0,48,2320,0,40-49,6 años,909,Married,2n Cycle
1896,91249,0,0,1230,27,119,71,83,27,0,7,9,6,4,1,64,2776,4,60-69,7 años,1676,Single,Graduation
1897,77598,0,0,1193,33,281,120,66,33,1,7,5,13,3,0,77,2430,1,70+,6 años,1735,Single,Master
1898,80982,1,1,505,79,401,104,22,22,3,11,5,11,5,0,61,2696,0,60-69,7 años,1191,Single,Graduation
1899,22701,1,0,2,4,9,0,4,5,1,1,0,3,5,0,43,2456,0,40-49,6 años,24,Married,Master
1900,55212,0,1,1103,0,45,0,0,34,3,4,2,11,8,0,51,2742,2,50-59,7 años,1182,Married,PhD
1901,70617,0,0,353,61,555,40,46,27,1,3,3,7,2,0,50,2530,0,50-59,6 años,1280,Married,Graduation
1902,64849,0,0,652,48,350,94,83,108,1,9,3,6,5,1,63,2752,0,60-69,7 años,1336,Single,Graduation
1903,62694,1,1,379,6,157,25,83,91,5,9,3,7,7,0,55,2536,0,50-59,6 años,749,Married,Master
1904,61917,1,1,46,4,36,2,2,1,1,2,0,4,5,0,46,2380,0,40-49,6 años,91,Married,PhD
1905,67472,0,1,162,31,127,8,17,69,2,4,2,7,3,0,73,2433,0,70+,6 años,414,Married,PhD
1906,21059,1,0,8,3,19,3,3,8,3,3,0,3,6,0,38,2332,0,30-39,6 años,44,Married,Master
1907,29543,2,0,17,3,18,3,4,18,2,3,1,2,7,0,52,2248,0,50-59,6 años,63,Married,Master
1908,75903,0,1,340,79,185,120,38,100,2,6,6,9,3,0,69,2606,0,60-69,7 años,901,Married,Graduation
1909,34984,1,1,8,4,15,3,5,3,2,1,0,3,7,0,45,2820,0,40-49,7 años,38,Together,2n Cycle
1910,54998,0,1,154,22,202,39,30,8,5,4,2,9,4,1,64,2635,0,60-69,7 años,455,Single,PhD
1911,54356,0,1,710,15,30,20,0,0,3,11,2,8,8,1,71,2746,0,70+,7 años,775,Widow,PhD
1912,34242,0,1,8,2,4,0,0,1,1,0,0,3,5,0,61,2257,0,60-69,6 años,15,Married,Master
1913,25410,1,0,2,2,4,13,13,4,1,1,0,4,4,0,47,2461,0,40-49,6 años,38,Married,Graduation
1914,73356,0,0,1050,14,322,0,14,112,1,5,10,5,2,1,36,2302,3,30-39,6 años,1512,Married,PhD
1915,28320,0,1,19,1,14,3,2,4,1,1,0,3,8,0,70,2690,0,70+,7 años,43,Together,Graduation
1916,23763,1,0,22,0,6,6,2,6,1,1,0,3,7,0,43,2850,0,40-49,7 años,42,Single,Graduation
1917,72570,0,0,274,79,216,120,83,126,1,4,6,12,1,0,36,2224,0,30-39,6 años,1089,Married,Graduation
1918,34529,1,0,68,6,38,3,6,41,2,2,2,3,7,0,44,2812,0,40-49,7 años,162,Married,Master
1919,70792,0,0,344,45,555,104,11,114,2,3,4,10,3,0,69,2667,0,60-69,7 años,1272,Widow,Graduation
1920,63211,0,0,145,79,459,120,26,126,2,3,8,7,2,1,38,2763,0,30-39,7 años,1173,Married,Graduation
1921,83891,0,1,217,38,350,111,83,15,1,4,7,10,1,0,46,2168,0,40-49,5 años,816,Married,Master
1922,36065,1,1,18,7,34,10,2,3,3,3,0,3,8,0,52,2614,0,50-59,7 años,74,Single,Graduation
1923,39898,0,1,69,8,26,12,7,12,2,3,0,4,7,0,66,2661,0,60-69,7 años,134,Together,Graduation
1924,51141,0,0,144,0,7,0,0,6,1,3,1,4,5,0,80,2515,0,70+,6 años,157,Single,PhD
1925,56939,0,1,256,34,103,90,29,49,2,3,3,10,3,0,44,2443,0,40-49,6 años,561,Married,Graduation
1926,80872,0,0,483,72,555,94,12,108,1,4,4,10,1,0,69,2207,0,60-69,6 años,1336,Single,Graduation
1927,72335,0,0,1230,79,555,28,21,0,1,10,4,8,8,1,44,2844,0,40-49,7 años,2092,Together,PhD
1928,61798,0,0,338,4,89,11,8,13,1,4,2,9,4,0,56,2377,0,50-59,6 años,463,Single,PhD
1929,76842,0,0,605,10,345,84,54,32,1,1,8,7,0,0,70,2216,0,70+,6 años,1130,Widow,PhD
1930,29478,1,0,8,0,7,3,1,1,1,1,0,3,6,0,44,2322,0,40-49,6 años,20,Together,Graduation
1931,46998,0,1,172,41,86,45,6,27,5,5,3,5,7,0,64,2774,1,60-69,7 años,377,Single,Graduation
1932,96843,0,0,448,71,555,40,17,17,1,6,10,10,2,1,30,2591,1,30-39,7 años,1544,Single,Graduation
1933,56551,1,1,67,4,32,17,2,16,3,2,1,4,4,0,70,2212,0,70+,6 años,138,Widow,PhD
1934,70053,0,1,512,53,98,81,83,89,3,8,5,10,5,0,55,2520,0,50-59,6 años,1012,Married,Master
1935,71670,0,0,1230,16,128,0,0,126,1,5,3,6,6,1,58,2514,3,50-59,6 años,1766,Widow,PhD
1936,44359,1,1,20,0,14,7,3,1,3,2,0,4,3,0,42,2171,0,40-49,5 años,45,Married,Graduation
1937,40887,1,1,50,4,44,10,10,43,3,3,1,3,9,1,68,2578,0,60-69,7 años,161,Single,Graduation
1938,48877,0,1,102,1,15,2,0,24,1,3,0,4,7,0,54,2334,0,50-59,6 años,144,Divorced,Graduation
1939,74485,0,0,499,79,555,120,49,49,1,6,7,12,3,0,73,2468,0,70+,6 años,1734,Together,Graduation
1940,64474,0,1,381,35,172,56,83,93,2,8,2,10,5,0,48,2409,0,40-49,6 años,823,Together,Graduation
1941,77226,0,1,631,43,239,120,76,21,2,6,8,12,3,0,57,2280,0,50-59,6 años,1138,Together,Graduation
1942,72643,0,0,526,79,553,120,83,53,1,3,10,7,2,1,71,2646,1,70+,7 años,1429,Widow,Graduation
1943,85738,0,0,913,26,376,17,26,13,1,3,6,11,1,0,42,2316,2,40-49,6 años,1371,Together,Master
1944,55686,0,1,673,0,199,37,47,26,2,6,3,5,4,0,54,2659,1,50-59,7 años,982,Divorced,Graduation
1945,39062,1,0,23,0,9,0,0,12,1,1,0,3,4,0,37,2255,1,30-39,6 años,44,Single,Graduation
1946,34600,1,1,199,33,60,8,3,15,5,5,2,5,8,1,49,2703,0,40-49,7 años,318,Together,Graduation
1947,40794,0,1,261,23,73,4,23,50,2,6,3,5,7,0,45,2607,0,40-49,7 años,434,Married,Graduation
1948,54690,1,1,111,16,37,7,9,18,3,3,1,5,3,0,49,2393,0,40-49,6 años,198,Married,2n Cycle
1949,4428,0,1,16,4,12,2,4,126,0,11,0,0,1,0,51,2426,0,50-59,6 años,359,Married,Graduation
1950,32632,0,0,63,79,137,120,19,53,2,4,4,8,5,0,57,2855,0,50-59,7 años,576,Married,2n Cycle
1951,38236,1,1,58,0,18,2,0,10,4,3,0,4,7,0,52,2441,0,50-59,6 años,88,Single,PhD
1952,36781,1,0,29,1,17,0,3,13,1,2,1,2,8,1,41,2239,0,40-49,6 años,63,Married,Graduation
1953,31385,1,0,3,2,12,0,1,9,1,1,0,2,8,1,36,2730,1,30-39,7 años,27,Single,Master
1954,24570,1,0,28,34,62,11,14,44,3,4,0,4,9,0,36,2646,0,30-39,7 años,193,Married,Graduation
1955,25509,1,0,40,3,30,10,7,11,3,3,0,3,9,1,46,2808,0,40-49,7 años,101,Divorced,PhD
1956,94642,0,0,879,79,555,106,83,126,0,5,7,9,1,0,69,2296,2,60-69,6 años,2211,Married,Graduation
1957,58646,0,1,62,1,44,6,5,22,1,2,1,4,4,0,58,2543,0,50-59,6 años,140,Married,Master
1958,53201,1,1,280,7,81,20,0,27,6,6,3,5,7,0,45,2661,0,40-49,7 años,415,Single,Graduation
1959,21994,0,1,9,0,6,3,1,3,1,0,0,3,5,0,63,2711,0,60-69,7 años,22,Together,Graduation
1960,57113,1,1,182,4,33,0,2,42,6,4,1,5,7,0,42,2667,0,40-49,7 años,263,Married,Graduation
1961,51373,0,0,83,2,101,64,26,117,1,3,5,3,4,0,29,2531,0,20-29,6 años,393,Married,Graduation
1962,23477,1,0,38,15,54,3,8,29,3,3,0,4,8,0,34,2410,0,30-39,6 años,147,Married,Graduation
1963,58116,0,1,228,19,130,4,11,51,2,3,3,8,2,0,64,2236,0,60-69,6 años,443,Married,Graduation
1964,72968,0,0,1092,37,555,120,37,55,1,5,5,8,3,1,57,2354,1,50-59,6 años,1958,Divorced,PhD
1965,39791,0,1,85,15,27,13,13,21,2,3,1,4,7,0,49,2617,0,40-49,7 años,174,Married,Master
1966,91712,0,0,1230,24,555,94,29,48,0,9,7,11,3,1,73,2414,1,70+,6 años,2217,Single,Master
1967,94472,0,1,1017,33,417,108,83,16,1,5,5,5,5,0,62,2246,2,60-69,6 años,1691,Single,Graduation
1968,13672,1,1,6,2,9,2,1,5,2,1,0,3,8,0,60,2597,0,60-69,7 años,25,Together,Graduation
1969,96547,0,0,448,21,125,52,83,62,0,7,6,8,2,1,40,2196,3,40-49,6 años,809,Married,2n Cycle
1970,79205,0,0,504,23,117,120,28,44,1,6,5,4,4,1,45,2828,1,40-49,7 años,895,Married,Graduation
1971,56559,0,1,226,22,133,41,31,31,3,4,3,8,4,0,45,2710,0,40-49,7 años,484,Together,PhD
1972,32644,1,0,239,3,141,0,7,23,4,7,1,6,8,0,47,2688,1,40-49,7 años,413,Married,PhD
1973,67506,0,1,90,38,67,33,36,67,1,4,1,6,3,0,40,2337,0,40-49,6 años,331,Single,2n Cycle
1974,24206,1,0,7,2,8,3,2,3,1,1,0,3,6,0,50,2637,0,50-59,7 años,25,Single,Graduation
1975,28420,1,0,4,2,5,2,0,0,1,1,0,2,6,0,53,2346,0,50-59,6 años,13,Divorced,PhD
1976,22979,1,0,16,17,19,20,21,22,3,3,2,2,8,1,50,2820,0,50-59,7 años,115,Married,Graduation
1977,33279,0,0,10,3,3,0,0,0,1,0,0,3,3,0,54,2176,0,50-59,5 años,16,Single,Graduation
1978,46423,1,1,68,0,16,0,0,8,3,2,0,4,7,0,48,2443,0,40-49,6 años,92,Single,Master
1979,30368,0,1,35,0,13,2,0,2,2,2,0,3,8,0,43,2393,0,40-49,6 años,52,Married,Graduation
1980,63684,0,1,575,79,428,120,83,80,3,8,4,8,5,0,50,2739,0,50-59,7 años,1464,Married,Graduation
1981,41638,0,1,315,0,31,4,0,91,4,5,5,3,8,0,56,2660,1,50-59,7 años,441,Divorced,Graduation
1982,68805,0,1,182,2,49,17,13,20,1,3,1,7,2,0,61,2444,0,60-69,6 años,283,Divorced,PhD
1983,65814,0,1,561,14,113,10,14,35,3,8,2,10,5,0,54,2278,0,50-59,6 años,747,Together,PhD
1984,71964,0,0,587,51,555,120,34,86,1,5,6,5,3,0,62,2564,0,60-69,7 años,1870,Divorced,Graduation
1985,39146,1,0,94,1,33,13,12,12,3,4,0,4,8,0,34,2659,0,30-39,7 años,165,Single,Graduation
1986,96876,0,0,908,43,555,40,83,21,1,7,7,9,2,1,43,2486,3,40-49,6 años,1941,Together,Graduation
1987,34445,0,0,228,79,122,120,83,30,6,11,2,8,9,0,39,2677,0,30-39,7 años,839,Married,Basic
1988,68281,0,0,995,79,417,42,48,41,1,2,9,13,5,1,62,2850,0,60-69,7 años,1655,Single,Graduation
1989,37284,1,1,11,1,2,2,1,6,1,0,0,3,6,0,45,2616,0,40-49,7 años,23,Married,2n Cycle
1990,36790,0,0,3,3,14,15,21,10,1,2,1,2,9,1,37,2644,0,30-39,7 años,66,Married,Graduation
1991,27943,1,1,12,1,16,4,1,3,3,2,0,3,8,0,53,2599,0,50-59,7 años,37,Together,Graduation
1992,22263,1,1,17,0,2,0,0,2,2,1,0,3,6,0,69,2250,0,60-69,6 años,21,Divorced,Graduation
1993,30261,1,2,8,0,5,0,3,6,1,0,0,3,8,0,48,2801,0,40-49,7 años,22,Together,Graduation
1994,28587,1,0,22,4,17,12,10,13,3,2,0,4,6,0,42,2296,0,40-49,6 años,78,Together,Graduation
1995,43815,1,0,14,10,29,4,7,15,1,2,0,3,6,0,38,2609,0,30-39,7 años,79,Married,Master
1996,48195,1,1,106,27,68,52,7,5,6,4,2,5,6,0,64,2318,0,60-69,6 años,265,Married,Graduation
1997,77027,0,1,820,57,242,45,0,11,2,8,3,6,4,0,68,2303,0,60-69,6 años,1175,Married,Master
1998,71322,0,1,753,43,226,69,10,126,2,8,5,13,4,0,55,2657,0,50-59,7 años,1305,Married,PhD
1999,32765,1,0,13,3,17,7,3,3,2,2,0,4,5,0,41,2285,0,40-49,6 años,46,Married,Master
2000,29672,1,1,9,1,3,0,4,8,1,0,0,3,6,0,55,2633,0,50-59,7 años,25,Together,Graduation
2001,23272,0,0,19,3,6,4,2,12,1,1,0,3,4,0,67,2414,0,60-69,6 años,46,Divorced,Graduation
2002,49912,0,1,520,8,223,32,49,42,4,10,5,7,8,1,71,2819,1,70+,7 años,874,Together,Master
2003,7500,1,0,5,17,17,13,14,34,4,2,1,3,9,0,35,2856,0,30-39,7 años,100,Together,2n Cycle
2004,68117,0,1,618,44,215,0,17,36,2,11,8,4,6,1,73,2635,1,70+,7 años,930,Widow,PhD
2005,67225,0,1,315,35,322,46,7,126,3,7,2,11,5,0,65,2374,0,60-69,6 años,868,Married,Graduation
2006,17649,1,0,15,1,23,0,5,1,3,3,0,3,8,0,44,2388,0,40-49,6 años,45,Married,Graduation
2007,55914,0,1,384,60,364,119,83,126,4,11,6,8,7,0,45,2585,0,40-49,7 años,1260,Together,Graduation
2008,40059,1,0,110,29,92,28,10,126,1,6,2,3,8,0,36,2433,1,30-39,6 años,414,Married,Graduation
2009,60905,0,1,208,17,76,36,17,38,2,3,3,7,2,0,70,2365,0,70+,6 años,392,Together,Graduation
2010,75330,1,1,555,79,257,93,61,61,4,10,3,12,6,0,43,2792,0,40-49,7 años,1109,Married,Graduation
2011,60689,0,1,240,79,216,63,6,24,4,4,4,10,3,0,69,2552,0,60-69,6 años,639,Single,Graduation
2012,38680,1,0,11,0,36,15,5,12,1,2,0,3,7,0,36,2617,0,30-39,7 años,79,Married,Graduation
2013,61416,0,0,848,79,323,120,61,78,1,10,3,10,6,0,38,2665,1,30-39,7 años,1665,Together,Graduation
2014,49767,0,0,202,47,197,55,42,126,1,5,4,8,4,0,29,2582,0,20-29,7 años,692,Single,Graduation
2015,83273,1,2,433,79,555,16,83,102,6,4,6,9,7,0,50,2801,0,50-59,7 años,1392,Single,Graduation
2016,29009,1,0,6,6,15,10,5,2,2,2,0,3,6,0,39,2371,0,30-39,6 años,44,Married,Graduation
2017,45057,1,0,37,0,7,3,0,3,1,2,0,3,5,0,41,2369,0,40-49,6 años,50,Married,Master
2018,37150,1,0,167,37,64,49,34,116,6,4,3,6,7,0,49,2815,0,40-49,7 años,467,Married,Graduation
2019,43020,1,0,45,7,99,4,25,43,3,4,1,4,6,0,50,2370,0,50-59,6 años,223,Single,Graduation
2020,53154,0,1,129,0,21,0,1,7,1,3,1,4,4,0,61,2179,0,60-69,5 años,158,Married,Graduation
2021,65308,0,0,713,0,264,120,80,34,1,7,8,12,4,0,47,2450,2,40-49,6 años,1211,Married,Graduation
2022,76467,1,0,676,79,426,120,44,58,2,2,5,5,6,1,50,2840,0,50-59,7 años,1575,Single,Graduation
2023,81044,0,0,450,26,535,73,83,26,1,5,6,10,1,0,73,2343,0,70+,6 años,1208,Married,2n Cycle
2024,32871,1,1,22,2,12,0,2,5,1,1,0,3,4,0,69,2636,0,60-69,7 años,43,Married,Graduation
2025,55801,1,1,367,4,51,6,4,95,6,7,2,6,7,0,45,2439,1,40-49,6 años,527,Single,Graduation
2026,76320,0,1,526,35,214,69,53,35,2,6,3,4,2,0,61,2166,0,60-69,5 años,932,Widow,Graduation
2027,36927,1,1,51,0,16,0,0,4,2,3,0,3,8,0,65,2186,0,60-69,5 años,71,Single,Master
2028,48794,1,1,25,0,11,3,0,15,1,1,0,3,4,0,67,2162,0,60-69,5 años,54,Together,Graduation
2029,23478,0,0,28,6,27,12,17,39,1,3,0,3,8,0,55,2626,0,50-59,7 años,129,Single,Graduation
2030,71128,1,0,958,79,447,20,0,31,3,2,10,12,7,0,47,2790,0,40-49,7 años,1615,Divorced,Graduation
2031,70179,0,1,532,79,168,69,44,126,3,7,3,13,5,0,44,2502,0,40-49,6 años,1034,Divorced,PhD
2032,59462,0,1,724,17,143,0,8,126,2,9,2,12,7,0,70,2699,0,70+,7 años,1088,Married,Graduation
2033,38361,1,0,39,0,56,20,8,14,3,3,1,3,7,0,51,2343,0,50-59,6 años,137,Together,Graduation
2034,70038,0,0,587,54,348,71,54,126,1,4,4,8,2,0,38,2406,0,30-39,6 años,1244,Together,PhD
2035,42554,1,1,29,1,11,0,0,0,2,2,0,3,4,0,42,2692,0,40-49,7 años,41,Together,Graduation
2036,67445,0,1,757,79,217,29,80,11,5,9,6,12,6,0,46,2845,0,40-49,7 años,1174,Married,Graduation
2037,67046,0,1,544,35,133,23,83,107,2,4,5,4,2,0,69,2698,0,60-69,7 años,993,Widow,Graduation
2038,42192,0,0,40,15,15,17,6,7,1,2,1,3,4,0,72,2455,0,70+,6 años,100,Married,Graduation
2039,77610,0,1,1230,33,332,21,33,16,2,4,7,4,7,0,68,2767,0,60-69,7 años,1680,Married,PhD
2040,31761,1,0,19,1,20,16,14,28,2,3,0,4,5,0,36,2244,0,30-39,6 años,98,Married,Graduation
2041,34350,1,0,16,3,15,2,1,11,1,1,0,3,7,0,41,2412,0,40-49,6 años,48,Together,Graduation
2042,54591,0,1,376,4,94,12,9,24,3,6,2,8,5,0,71,2487,0,70+,6 años,519,Together,Graduation
2043,71866,0,1,184,79,178,103,39,33,1,6,3,10,3,0,64,2345,0,60-69,6 años,715,Married,Graduation
2044,25293,1,0,15,0,11,0,2,9,1,1,1,2,8,0,51,2446,0,50-59,6 años,37,Married,Graduation
2045,42000,0,0,124,79,267,85,59,35,2,5,2,11,5,1,33,2694,0,30-39,7 años,653,Single,PhD
2046,69520,0,0,627,79,414,120,80,93,1,9,6,5,5,0,37,2516,0,30-39,6 años,1455,Married,Graduation
2047,64713,1,0,180,60,241,13,54,54,2,5,5,7,4,1,50,2301,0,50-59,6 años,602,Divorced,Graduation
2048,27889,1,0,14,0,4,0,0,8,1,1,1,2,6,0,43,2518,0,40-49,6 años,26,Married,Master
2049,22123,0,0,3,3,24,34,7,31,1,2,1,3,5,0,60,2253,0,60-69,6 años,102,Widow,Basic
2050,27803,1,0,8,26,46,38,9,49,2,3,0,4,8,0,47,2831,0,40-49,7 años,176,Married,Graduation
2051,51651,0,1,293,6,23,13,6,92,4,6,2,5,8,0,60,2758,0,60-69,7 años,433,Married,Graduation
2052,68487,0,0,758,12,385,33,83,89,1,9,7,13,4,0,32,2691,0,30-39,7 años,1366,Married,Graduation
2053,56796,0,1,656,38,161,62,47,37,3,8,9,7,7,0,51,2657,0,50-59,7 años,1001,Married,Graduation
2054,87000,0,0,196,25,555,67,17,49,1,4,6,7,2,0,28,2720,0,20-29,7 años,961,Married,2n Cycle
2055,79823,0,1,835,73,380,114,73,43,1,6,9,7,2,0,61,2249,1,60-69,6 años,1518,Married,Graduation
2056,30828,1,0,16,11,15,2,0,12,2,1,1,4,3,0,40,2427,0,40-49,6 años,56,Single,Graduation
2057,34109,0,1,9,1,5,2,1,4,1,0,0,3,4,0,49,2394,0,40-49,6 años,22,Married,Master
2058,53367,1,1,229,7,140,10,3,11,6,5,1,8,7,1,46,2461,0,40-49,6 años,400,Divorced,Master
2059,22390,0,0,0,1,4,15,1,5,1,1,0,2,7,0,51,2410,0,50-59,6 años,26,Together,Basic
2060,71322,0,1,121,24,124,24,15,42,1,4,1,7,2,0,44,2217,0,40-49,6 años,350,Together,Graduation
2061,79244,0,0,471,79,125,120,61,126,1,4,10,7,1,1,27,2716,2,20-29,7 años,1216,Single,Graduation
2062,49912,0,1,520,8,223,32,49,42,4,10,5,7,8,1,71,2819,1,70+,7 años,874,Together,Master
2063,48699,1,1,26,1,10,2,0,1,1,1,0,3,5,0,70,2563,0,70+,7 años,40,Married,PhD
2064,80144,0,0,240,79,445,120,83,108,1,3,7,8,1,0,45,2431,0,40-49,6 años,1367,Together,Graduation
2065,54252,1,1,178,4,26,8,4,44,5,4,1,5,6,0,64,2556,0,60-69,7 años,264,Single,Graduation
2066,81929,1,0,1230,55,278,49,0,126,2,4,4,10,6,1,44,2797,2,40-49,7 años,2053,Married,Master
2067,76068,0,1,1115,12,128,33,12,76,1,2,3,4,6,0,45,2736,2,40-49,7 años,1376,Married,Graduation
2068,53204,1,1,29,0,8,2,0,6,1,1,0,3,4,0,44,2260,0,40-49,6 años,45,Married,Master
2069,67911,0,1,529,0,356,63,28,0,3,6,7,11,3,0,71,2197,0,70+,6 años,976,Together,PhD
2070,14796,1,0,13,3,8,7,4,16,2,1,0,3,9,1,36,2809,0,30-39,7 años,51,Married,2n Cycle
2071,78128,0,1,934,24,230,16,24,36,2,8,4,6,3,0,46,2289,2,40-49,6 años,1264,Married,PhD
2072,14188,0,0,2,7,11,16,12,27,1,2,0,4,6,0,48,2645,0,40-49,7 años,75,Married,Basic
2073,20425,1,0,4,12,5,3,16,17,2,2,0,3,7,0,34,2767,0,30-39,7 años,57,Married,Basic
2074,58646,0,1,62,1,44,6,5,22,1,2,1,4,4,0,58,2543,0,50-59,6 años,140,Married,Master
2075,72967,0,1,158,35,179,0,0,125,2,7,2,8,5,1,50,2720,1,50-59,7 años,497,Divorced,Graduation
2076,48150,0,1,173,2,39,3,2,47,3,5,1,4,7,0,71,2545,0,70+,6 años,266,Married,Master
2077,82332,0,0,830,59,555,51,79,19,1,5,3,12,2,1,59,2809,1,50-59,7 años,2006,Single,Graduation
2078,58275,1,1,189,10,253,56,43,64,6,8,2,7,7,0,65,2551,0,60-69,6 años,615,Widow,Graduation
2079,44953,0,0,728,17,133,11,8,124,1,7,3,13,6,0,39,2714,1,30-39,7 años,1021,Together,PhD
2080,34587,1,1,7,2,9,2,0,2,2,1,0,3,4,0,67,2203,0,60-69,6 años,22,Together,Graduation
2081,43018,0,1,35,4,17,7,6,64,1,2,2,2,5,0,46,2399,0,40-49,6 años,133,Together,Master
2082,45736,0,1,188,3,180,20,3,43,5,7,1,6,7,0,66,2499,0,60-69,6 años,437,Married,Master
2083,66476,0,1,742,28,152,25,9,57,2,6,8,10,4,0,51,2366,0,50-59,6 años,1013,Together,Master
2084,27733,1,0,0,7,5,26,2,17,2,2,0,3,7,0,39,2466,0,30-39,6 años,57,Married,2n Cycle
2085,69805,0,1,750,71,174,13,10,20,2,6,8,11,2,0,68,2318,0,60-69,6 años,1038,Together,PhD
2086,72217,0,0,816,42,450,55,56,126,1,3,10,8,2,0,58,2604,0,50-59,7 años,1573,Single,Master
2087,25818,1,0,5,2,8,2,2,9,1,0,1,2,7,0,49,2778,0,40-49,7 años,28,Divorced,Graduation
2088,37509,1,0,37,5,56,12,8,5,2,3,0,4,7,0,44,2814,0,40-49,7 años,123,Together,Master
2089,25176,1,1,4,0,4,0,0,5,1,1,0,2,7,0,44,2482,0,40-49,6 años,13,Together,2n Cycle
2090,43586,0,1,99,2,11,4,0,16,3,3,0,4,8,0,40,2827,0,40-49,7 años,132,Married,Graduation
2091,53230,0,1,176,72,98,120,21,126,4,5,2,12,5,0,64,2854,0,60-69,7 años,732,Married,2n Cycle
2092,50116,1,1,54,0,10,0,0,2,2,1,0,4,5,0,63,2168,1,60-69,5 años,66,Together,Graduation
2093,84906,0,0,997,15,414,99,30,76,1,5,6,12,2,0,48,2427,3,40-49,6 años,1631,Together,Graduation
2094,61286,0,1,356,0,107,19,9,117,2,7,1,8,5,0,54,2490,0,50-59,6 años,608,Married,Graduation
2095,82333,0,0,1230,0,359,46,83,17,1,4,3,10,2,1,34,2615,1,30-39,7 años,1822,Married,PhD
2096,65220,0,0,890,63,292,0,25,12,4,8,4,7,6,1,55,2823,0,50-59,7 años,1282,Together,PhD
2097,33590,2,1,4,0,2,0,0,2,1,1,0,2,7,0,46,2397,0,40-49,6 años,8,Together,Graduation
2098,30992,1,0,17,0,14,7,3,2,1,1,0,3,7,0,44,2592,0,40-49,7 años,43,Divorced,Graduation
2099,72309,0,0,960,0,555,50,38,0,1,5,6,8,3,1,44,2634,1,40-49,7 años,1931,Single,Master
2100,16005,1,0,1,3,2,20,30,47,3,2,1,2,8,0,40,2843,0,40-49,7 años,103,Married,Basic
2101,65487,0,0,240,67,500,120,0,126,3,3,5,6,2,0,63,2329,0,60-69,6 años,1169,Single,Master
2102,58692,0,1,301,11,61,4,7,11,1,8,2,4,7,0,55,2243,0,50-59,6 años,395,Married,Graduation
2103,40590,1,1,154,0,50,6,11,37,5,3,4,3,6,0,51,2429,1,50-59,6 años,258,Widow,Graduation
2104,20587,1,0,2,3,6,4,1,9,1,1,1,2,7,0,50,2208,0,50-59,6 años,25,Single,Graduation
2105,62637,0,1,104,12,48,4,12,5,1,2,2,5,2,0,66,2279,0,60-69,6 años,185,Divorced,Master
2106,29435,1,1,70,3,37,4,2,64,4,3,2,2,9,1,54,2851,0,50-59,7 años,180,Divorced,Master
2107,19346,1,0,2,0,9,3,6,2,1,1,0,3,8,0,46,2309,0,40-49,6 años,22,Divorced,Graduation
2108,35788,1,1,23,2,11,3,1,4,2,2,0,3,6,0,49,2316,0,40-49,6 años,44,Married,Graduation
2109,36997,1,1,43,4,12,8,0,27,5,2,1,4,5,0,52,2672,0,50-59,7 años,94,Divorced,Graduation
2110,23539,0,0,4,24,11,16,1,25,1,2,0,4,6,0,63,2280,0,60-69,6 años,81,Married,Graduation
2111,65333,0,1,654,7,92,0,15,30,6,9,4,8,6,0,47,2322,2,40-49,6 años,798,Single,Graduation
2112,78499,0,0,912,72,170,47,36,97,1,11,3,4,4,1,63,2377,1,60-69,6 años,1334,Single,Graduation
2113,29732,1,0,25,0,8,0,1,4,1,2,0,2,9,0,49,2255,0,40-49,6 años,38,Together,PhD
2114,41275,1,2,24,4,22,0,2,9,4,3,1,3,5,0,60,2256,0,60-69,6 años,61,Together,Master
2115,63516,1,1,141,11,114,15,14,5,4,4,1,7,5,0,47,2517,0,40-49,6 años,300,Together,PhD
2116,42769,0,1,71,0,13,3,1,0,2,1,1,4,4,0,58,2419,0,50-59,6 años,88,Married,PhD
2117,49572,1,1,35,1,16,0,1,1,2,2,0,3,7,0,62,2355,0,60-69,6 años,54,Married,Master
